Timestamp, Device Name, Is Powered
2024-11-05T14:40:28.877636600,Bombaster1,false
2024-11-05T14:40:29.412435900,Bombaster1,true
2024-11-05T14:40:29.930963300,Bombaster1,true
2024-11-05T14:40:30.446185100,Bombaster1,false
2024-11-05T14:40:30.963623900,Bombaster1,false
2024-11-05T14:40:31.480069200,Bombaster1,true
2024-11-05T14:40:31.992297600,Bombaster1,false
2024-11-05T14:40:32.504861800,Bombaster1,false
2024-11-05T14:40:33.022598300,Bombaster1,true
2024-11-05T14:40:33.534658100,Bombaster1,true
2024-11-05T14:40:34.037584200,Bombaster1,false
2024-11-05T14:40:34.552921600,Bombaster1,false
2024-11-05T14:40:35.064004300,Bombaster1,true
2024-11-05T14:40:35.582658,Bombaster1,true
2024-11-05T14:40:36.092766200,Bombaster1,false
2024-11-05T14:40:36.639524600,Bombaster1,false
2024-11-05T14:40:37.147080900,Bombaster1,true
2024-11-05T14:40:37.664060900,Bombaster1,true
2024-11-05T14:40:38.178392,Bombaster1,false
2024-11-05T14:40:38.687245200,Bombaster1,false
