Timestamp,Object Name,Connected Device 0,Switch 0 Status,Connected Device 1,Switch 1 Status,Connected Device 2,Switch 2 Status,Connected Device 3,Switch 3 Status
2024-12-06T20:58:36.346051200,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,true,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:36.859347800,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:37.372985800,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:37.888050900,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:38.402177900,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:38.916530500,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:39.427448300,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,true,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:39.941227,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,true,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:40.454289900,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,true,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:40.967624100,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:41.484499300,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:41.996009800,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:42.512855700,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,true,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:43.024709600,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,true,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:43.538452800,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:44.051126600,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:44.564215400,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:45.082218,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,true,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:45.591095900,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,true,Disconnected,false,Disconnected,false,Disconnected,false
2024-12-06T20:58:46.103971500,RoofZone_ActuatorNode_relay,RoofZone_PulleyLift,true,Disconnected,false,Disconnected,false,Disconnected,false
