Timestamp, Device Name, Is Powered
2024-12-03T21:25:36.688352300,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:37.197563100,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:37.707540800,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:38.222266300,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:38.737066900,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:39.251628,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:39.752071,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:40.261524400,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:40.764619900,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:41.274962100,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:41.789840700,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:42.300682100,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:42.815810100,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:43.327784300,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:43.828580800,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:44.348703600,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:44.856269500,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:45.369263400,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:45.881556700,Zone2_BuzzerNode_relay_buzzer,false
2024-12-03T21:25:46.396512200,Zone2_BuzzerNode_relay_buzzer,false
