Timestamp,Object Name,ID
2024-11-13T10:49:39.878651600,Gate1_scanner,Omar
2024-11-13T10:49:41.932222,Gate1_scanner,Nobody
2024-11-13T10:49:43.936128400,Gate1_scanner,Guten
2024-11-13T10:49:45.948632,Gate1_scanner,Guten
2024-11-13T10:49:47.955014900,Gate1_scanner,Farrag
2024-11-13T10:49:49.965801300,Gate1_scanner,Tagen
2024-11-13T10:49:51.974027900,Gate1_scanner,Nobody
2024-11-13T10:49:53.977939400,Gate1_scanner,
2024-11-13T10:49:55.987852,Gate1_scanner,Omar
