Timestamp, Device Name, Is Powered
2024-11-19T12:26:37.423288100,Zone2_BuzzerNode_buzzer,false
2024-11-19T12:26:38.467102900,Zone2_BuzzerNode_buzzer,false
2024-11-19T12:26:39.486484200,Zone2_BuzzerNode_buzzer,false
2024-11-19T12:26:40.494539400,Zone2_BuzzerNode_buzzer,false
2024-11-19T12:26:41.511343400,Zone2_BuzzerNode_buzzer,false
2024-11-19T12:26:42.531211600,Zone2_BuzzerNode_buzzer,false
2024-11-19T12:26:43.550075600,Zone2_BuzzerNode_buzzer,false
2024-11-19T12:26:44.563579900,Zone2_BuzzerNode_buzzer,false
2024-11-19T12:26:45.576668500,Zone2_BuzzerNode_buzzer,false
2024-11-19T12:26:46.590641500,Zone2_BuzzerNode_buzzer,false
2024-11-19T12:26:47.603934400,Zone2_BuzzerNode_buzzer,false
