Timestamp,Object Name,Video
1.310,Zone3_MasterNode_camera,Uninitialized
1.335,Zone3_MasterNode_camera,Uninitialized
1.365,Zone3_MasterNode_camera,Uninitialized
1.386,Zone3_MasterNode_camera,Uninitialized
1.412,Zone3_MasterNode_camera,Uninitialized
1.443,Zone3_MasterNode_camera,Uninitialized
1.464,Zone3_MasterNode_camera,Uninitialized
1.485,Zone3_MasterNode_camera,Uninitialized
1.506,Zone3_MasterNode_camera,Uninitialized
1.527,Zone3_MasterNode_camera,Uninitialized
1.547,Zone3_MasterNode_camera,Uninitialized
1.569,Zone3_MasterNode_camera,Uninitialized
1.590,Zone3_MasterNode_camera,Uninitialized
1.616,Zone3_MasterNode_camera,Uninitialized
1.636,Zone3_MasterNode_camera,Uninitialized
1.663,Zone3_MasterNode_camera,Uninitialized
1.694,Zone3_MasterNode_camera,Uninitialized
1.725,Zone3_MasterNode_camera,Uninitialized
1.756,Zone3_MasterNode_camera,Uninitialized
1.786,Zone3_MasterNode_camera,Uninitialized
1.817,Zone3_MasterNode_camera,Uninitialized
1.839,Zone3_MasterNode_camera,Uninitialized
1.865,Zone3_MasterNode_camera,Uninitialized
1.885,Zone3_MasterNode_camera,Uninitialized
1.906,Zone3_MasterNode_camera,Uninitialized
1.928,Zone3_MasterNode_camera,Uninitialized
1.959,Zone3_MasterNode_camera,Uninitialized
1.990,Zone3_MasterNode_camera,Uninitialized
2.022,Zone3_MasterNode_camera,Uninitialized
2.042,Zone3_MasterNode_camera,Uninitialized
2.063,Zone3_MasterNode_camera,Uninitialized
2.085,Zone3_MasterNode_camera,Uninitialized
2.118,Zone3_MasterNode_camera,Uninitialized
2.149,Zone3_MasterNode_camera,Uninitialized
2.170,Zone3_MasterNode_camera,Uninitialized
2.191,Zone3_MasterNode_camera,Uninitialized
2.226,Zone3_MasterNode_camera,Uninitialized
2.257,Zone3_MasterNode_camera,Uninitialized
2.278,Zone3_MasterNode_camera,Uninitialized
2.298,Zone3_MasterNode_camera,Uninitialized
2.319,Zone3_MasterNode_camera,Uninitialized
2.351,Zone3_MasterNode_camera,Uninitialized
2.382,Zone3_MasterNode_camera,Uninitialized
2.413,Zone3_MasterNode_camera,Uninitialized
2.443,Zone3_MasterNode_camera,Uninitialized
2.475,Zone3_MasterNode_camera,Uninitialized
2.507,Zone3_MasterNode_camera,Uninitialized
2.539,Zone3_MasterNode_camera,Uninitialized
2.571,Zone3_MasterNode_camera,Uninitialized
2.592,Zone3_MasterNode_camera,Uninitialized
2.613,Zone3_MasterNode_camera,Uninitialized
2.647,Zone3_MasterNode_camera,Uninitialized
2.680,Zone3_MasterNode_camera,Uninitialized
2.710,Zone3_MasterNode_camera,Uninitialized
2.731,Zone3_MasterNode_camera,Uninitialized
2.751,Zone3_MasterNode_camera,Uninitialized
2.772,Zone3_MasterNode_camera,Uninitialized
2.792,Zone3_MasterNode_camera,Uninitialized
2.819,Zone3_MasterNode_camera,Uninitialized
2.851,Zone3_MasterNode_camera,Uninitialized
2.881,Zone3_MasterNode_camera,Uninitialized
2.911,Zone3_MasterNode_camera,Uninitialized
2.943,Zone3_MasterNode_camera,Uninitialized
2.964,Zone3_MasterNode_camera,Uninitialized
2.984,Zone3_MasterNode_camera,Uninitialized
3.006,Zone3_MasterNode_camera,Uninitialized
3.026,Zone3_MasterNode_camera,Uninitialized
3.052,Zone3_MasterNode_camera,Uninitialized
3.083,Zone3_MasterNode_camera,Uninitialized
3.114,Zone3_MasterNode_camera,Uninitialized
3.145,Zone3_MasterNode_camera,Uninitialized
3.177,Zone3_MasterNode_camera,Uninitialized
3.208,Zone3_MasterNode_camera,Uninitialized
3.240,Zone3_MasterNode_camera,Uninitialized
3.271,Zone3_MasterNode_camera,Uninitialized
3.302,Zone3_MasterNode_camera,Uninitialized
3.334,Zone3_MasterNode_camera,Uninitialized
3.366,Zone3_MasterNode_camera,Uninitialized
3.398,Zone3_MasterNode_camera,Uninitialized
3.429,Zone3_MasterNode_camera,Uninitialized
3.460,Zone3_MasterNode_camera,Uninitialized
3.492,Zone3_MasterNode_camera,Uninitialized
3.514,Zone3_MasterNode_camera,Uninitialized
3.534,Zone3_MasterNode_camera,Uninitialized
3.554,Zone3_MasterNode_camera,Uninitialized
3.586,Zone3_MasterNode_camera,Uninitialized
3.607,Zone3_MasterNode_camera,Uninitialized
3.628,Zone3_MasterNode_camera,Uninitialized
3.649,Zone3_MasterNode_camera,Uninitialized
3.679,Zone3_MasterNode_camera,Uninitialized
3.711,Zone3_MasterNode_camera,Uninitialized
3.731,Zone3_MasterNode_camera,Uninitialized
3.752,Zone3_MasterNode_camera,Uninitialized
3.774,Zone3_MasterNode_camera,Uninitialized
3.806,Zone3_MasterNode_camera,Uninitialized
3.838,Zone3_MasterNode_camera,Uninitialized
3.870,Zone3_MasterNode_camera,Uninitialized
3.900,Zone3_MasterNode_camera,Uninitialized
3.931,Zone3_MasterNode_camera,Uninitialized
3.962,Zone3_MasterNode_camera,Uninitialized
3.983,Zone3_MasterNode_camera,Uninitialized
4.003,Zone3_MasterNode_camera,Uninitialized
4.023,Zone3_MasterNode_camera,Uninitialized
4.044,Zone3_MasterNode_camera,Uninitialized
4.071,Zone3_MasterNode_camera,Uninitialized
4.092,Zone3_MasterNode_camera,Uninitialized
4.119,Zone3_MasterNode_camera,Uninitialized
4.139,Zone3_MasterNode_camera,Uninitialized
4.159,Zone3_MasterNode_camera,Uninitialized
4.180,Zone3_MasterNode_camera,Uninitialized
4.213,Zone3_MasterNode_camera,Uninitialized
4.234,Zone3_MasterNode_camera,Uninitialized
4.258,Zone3_MasterNode_camera,Uninitialized
4.279,Zone3_MasterNode_camera,Uninitialized
4.300,Zone3_MasterNode_camera,Uninitialized
4.321,Zone3_MasterNode_camera,Uninitialized
4.341,Zone3_MasterNode_camera,Uninitialized
4.366,Zone3_MasterNode_camera,Uninitialized
4.397,Zone3_MasterNode_camera,Uninitialized
4.429,Zone3_MasterNode_camera,Uninitialized
4.461,Zone3_MasterNode_camera,Uninitialized
4.491,Zone3_MasterNode_camera,Uninitialized
4.511,Zone3_MasterNode_camera,Uninitialized
4.532,Zone3_MasterNode_camera,Uninitialized
4.552,Zone3_MasterNode_camera,Uninitialized
4.572,Zone3_MasterNode_camera,Uninitialized
4.593,Zone3_MasterNode_camera,Uninitialized
4.613,Zone3_MasterNode_camera,Uninitialized
4.635,Zone3_MasterNode_camera,Uninitialized
4.656,Zone3_MasterNode_camera,Uninitialized
4.676,Zone3_MasterNode_camera,Uninitialized
4.709,Zone3_MasterNode_camera,Uninitialized
4.729,Zone3_MasterNode_camera,Uninitialized
4.750,Zone3_MasterNode_camera,Uninitialized
4.771,Zone3_MasterNode_camera,Uninitialized
4.791,Zone3_MasterNode_camera,Uninitialized
4.812,Zone3_MasterNode_camera,Uninitialized
4.833,Zone3_MasterNode_camera,Uninitialized
4.853,Zone3_MasterNode_camera,Uninitialized
4.874,Zone3_MasterNode_camera,Uninitialized
4.894,Zone3_MasterNode_camera,Uninitialized
4.915,Zone3_MasterNode_camera,Uninitialized
4.936,Zone3_MasterNode_camera,Uninitialized
4.957,Zone3_MasterNode_camera,Uninitialized
4.989,Zone3_MasterNode_camera,Uninitialized
5.021,Zone3_MasterNode_camera,Uninitialized
5.053,Zone3_MasterNode_camera,Uninitialized
5.084,Zone3_MasterNode_camera,Uninitialized
5.114,Zone3_MasterNode_camera,Uninitialized
5.145,Zone3_MasterNode_camera,Uninitialized
5.175,Zone3_MasterNode_camera,Uninitialized
5.206,Zone3_MasterNode_camera,Uninitialized
5.238,Zone3_MasterNode_camera,Uninitialized
5.268,Zone3_MasterNode_camera,Uninitialized
5.301,Zone3_MasterNode_camera,Uninitialized
5.329,Zone3_MasterNode_camera,Uninitialized
5.384,Zone3_MasterNode_camera,Uninitialized
5.406,Zone3_MasterNode_camera,Uninitialized
5.438,Zone3_MasterNode_camera,Uninitialized
5.459,Zone3_MasterNode_camera,Uninitialized
5.479,Zone3_MasterNode_camera,Uninitialized
5.501,Zone3_MasterNode_camera,Uninitialized
5.522,Zone3_MasterNode_camera,Uninitialized
5.542,Zone3_MasterNode_camera,Uninitialized
5.563,Zone3_MasterNode_camera,Uninitialized
5.583,Zone3_MasterNode_camera,Uninitialized
5.604,Zone3_MasterNode_camera,Uninitialized
5.624,Zone3_MasterNode_camera,Uninitialized
5.658,Zone3_MasterNode_camera,Uninitialized
5.680,Zone3_MasterNode_camera,Uninitialized
5.701,Zone3_MasterNode_camera,Uninitialized
5.722,Zone3_MasterNode_camera,Uninitialized
5.743,Zone3_MasterNode_camera,Uninitialized
5.764,Zone3_MasterNode_camera,Uninitialized
5.797,Zone3_MasterNode_camera,Uninitialized
5.829,Zone3_MasterNode_camera,Uninitialized
5.859,Zone3_MasterNode_camera,Uninitialized
5.892,Zone3_MasterNode_camera,Uninitialized
5.922,Zone3_MasterNode_camera,Uninitialized
5.953,Zone3_MasterNode_camera,Uninitialized
5.985,Zone3_MasterNode_camera,Uninitialized
6.016,Zone3_MasterNode_camera,Uninitialized
6.047,Zone3_MasterNode_camera,Uninitialized
6.078,Zone3_MasterNode_camera,Uninitialized
6.108,Zone3_MasterNode_camera,Uninitialized
6.139,Zone3_MasterNode_camera,Uninitialized
6.172,Zone3_MasterNode_camera,Uninitialized
6.204,Zone3_MasterNode_camera,Uninitialized
6.234,Zone3_MasterNode_camera,Uninitialized
6.265,Zone3_MasterNode_camera,Uninitialized
6.286,Zone3_MasterNode_camera,Uninitialized
6.307,Zone3_MasterNode_camera,Uninitialized
6.327,Zone3_MasterNode_camera,Uninitialized
6.347,Zone3_MasterNode_camera,Uninitialized
6.368,Zone3_MasterNode_camera,Uninitialized
6.389,Zone3_MasterNode_camera,Uninitialized
6.420,Zone3_MasterNode_camera,Uninitialized
6.451,Zone3_MasterNode_camera,Uninitialized
6.483,Zone3_MasterNode_camera,Uninitialized
6.506,Zone3_MasterNode_camera,Uninitialized
6.529,Zone3_MasterNode_camera,Uninitialized
6.549,Zone3_MasterNode_camera,Uninitialized
6.570,Zone3_MasterNode_camera,Uninitialized
6.591,Zone3_MasterNode_camera,Uninitialized
6.623,Zone3_MasterNode_camera,Uninitialized
6.644,Zone3_MasterNode_camera,Uninitialized
6.666,Zone3_MasterNode_camera,Uninitialized
6.687,Zone3_MasterNode_camera,Uninitialized
6.719,Zone3_MasterNode_camera,Uninitialized
6.750,Zone3_MasterNode_camera,Uninitialized
6.781,Zone3_MasterNode_camera,Uninitialized
6.813,Zone3_MasterNode_camera,Uninitialized
6.844,Zone3_MasterNode_camera,Uninitialized
6.875,Zone3_MasterNode_camera,Uninitialized
6.906,Zone3_MasterNode_camera,Uninitialized
6.937,Zone3_MasterNode_camera,Uninitialized
6.959,Zone3_MasterNode_camera,Uninitialized
6.979,Zone3_MasterNode_camera,Uninitialized
7.016,Zone3_MasterNode_camera,Uninitialized
7.036,Zone3_MasterNode_camera,Uninitialized
7.056,Zone3_MasterNode_camera,Uninitialized
7.077,Zone3_MasterNode_camera,Uninitialized
7.097,Zone3_MasterNode_camera,Uninitialized
7.118,Zone3_MasterNode_camera,Uninitialized
7.139,Zone3_MasterNode_camera,Uninitialized
7.159,Zone3_MasterNode_camera,Uninitialized
7.182,Zone3_MasterNode_camera,Uninitialized
7.208,Zone3_MasterNode_camera,Uninitialized
7.228,Zone3_MasterNode_camera,Uninitialized
7.250,Zone3_MasterNode_camera,Uninitialized
7.272,Zone3_MasterNode_camera,Uninitialized
7.292,Zone3_MasterNode_camera,Uninitialized
7.328,Zone3_MasterNode_camera,Uninitialized
7.358,Zone3_MasterNode_camera,Uninitialized
7.379,Zone3_MasterNode_camera,Uninitialized
7.400,Zone3_MasterNode_camera,Uninitialized
7.422,Zone3_MasterNode_camera,Uninitialized
7.444,Zone3_MasterNode_camera,Uninitialized
7.466,Zone3_MasterNode_camera,Uninitialized
7.497,Zone3_MasterNode_camera,Uninitialized
7.528,Zone3_MasterNode_camera,Uninitialized
7.559,Zone3_MasterNode_camera,Uninitialized
7.596,Zone3_MasterNode_camera,Uninitialized
7.635,Zone3_MasterNode_camera,Uninitialized
7.681,Zone3_MasterNode_camera,Uninitialized
7.716,Zone3_MasterNode_camera,Uninitialized
7.748,Zone3_MasterNode_camera,Uninitialized
7.778,Zone3_MasterNode_camera,Uninitialized
7.798,Zone3_MasterNode_camera,Uninitialized
7.819,Zone3_MasterNode_camera,Uninitialized
7.840,Zone3_MasterNode_camera,Uninitialized
7.872,Zone3_MasterNode_camera,Uninitialized
7.952,Zone3_MasterNode_camera,Uninitialized
7.985,Zone3_MasterNode_camera,Uninitialized
8.008,Zone3_MasterNode_camera,Uninitialized
8.028,Zone3_MasterNode_camera,Uninitialized
8.056,Zone3_MasterNode_camera,Uninitialized
8.087,Zone3_MasterNode_camera,Uninitialized
8.109,Zone3_MasterNode_camera,Uninitialized
8.130,Zone3_MasterNode_camera,Uninitialized
8.150,Zone3_MasterNode_camera,Uninitialized
8.180,Zone3_MasterNode_camera,Uninitialized
8.200,Zone3_MasterNode_camera,Uninitialized
8.221,Zone3_MasterNode_camera,Uninitialized
8.260,Zone3_MasterNode_camera,Uninitialized
8.281,Zone3_MasterNode_camera,Uninitialized
8.302,Zone3_MasterNode_camera,Uninitialized
8.322,Zone3_MasterNode_camera,Uninitialized
8.343,Zone3_MasterNode_camera,Uninitialized
8.364,Zone3_MasterNode_camera,Uninitialized
8.384,Zone3_MasterNode_camera,Uninitialized
8.412,Zone3_MasterNode_camera,Uninitialized
8.434,Zone3_MasterNode_camera,Uninitialized
8.455,Zone3_MasterNode_camera,Uninitialized
8.476,Zone3_MasterNode_camera,Uninitialized
8.497,Zone3_MasterNode_camera,Uninitialized
8.517,Zone3_MasterNode_camera,Uninitialized
8.537,Zone3_MasterNode_camera,Uninitialized
8.559,Zone3_MasterNode_camera,Uninitialized
8.580,Zone3_MasterNode_camera,Uninitialized
8.606,Zone3_MasterNode_camera,Uninitialized
8.627,Zone3_MasterNode_camera,Uninitialized
8.647,Zone3_MasterNode_camera,Uninitialized
8.668,Zone3_MasterNode_camera,Uninitialized
8.693,Zone3_MasterNode_camera,Uninitialized
8.714,Zone3_MasterNode_camera,Uninitialized
8.735,Zone3_MasterNode_camera,Uninitialized
8.772,Zone3_MasterNode_camera,Uninitialized
8.793,Zone3_MasterNode_camera,Uninitialized
8.814,Zone3_MasterNode_camera,Uninitialized
8.848,Zone3_MasterNode_camera,Uninitialized
8.879,Zone3_MasterNode_camera,Uninitialized
8.912,Zone3_MasterNode_camera,Uninitialized
8.943,Zone3_MasterNode_camera,Uninitialized
8.975,Zone3_MasterNode_camera,Uninitialized
8.997,Zone3_MasterNode_camera,Uninitialized
9.017,Zone3_MasterNode_camera,Uninitialized
9.038,Zone3_MasterNode_camera,Uninitialized
9.068,Zone3_MasterNode_camera,Uninitialized
9.102,Zone3_MasterNode_camera,Uninitialized
9.129,Zone3_MasterNode_camera,Uninitialized
9.160,Zone3_MasterNode_camera,Uninitialized
9.191,Zone3_MasterNode_camera,Uninitialized
9.223,Zone3_MasterNode_camera,Uninitialized
9.243,Zone3_MasterNode_camera,Uninitialized
9.269,Zone3_MasterNode_camera,Uninitialized
9.290,Zone3_MasterNode_camera,Uninitialized
9.311,Zone3_MasterNode_camera,Uninitialized
9.332,Zone3_MasterNode_camera,Uninitialized
9.352,Zone3_MasterNode_camera,Uninitialized
9.374,Zone3_MasterNode_camera,Uninitialized
9.396,Zone3_MasterNode_camera,Uninitialized
9.425,Zone3_MasterNode_camera,Uninitialized
9.456,Zone3_MasterNode_camera,Uninitialized
9.478,Zone3_MasterNode_camera,Uninitialized
9.499,Zone3_MasterNode_camera,Uninitialized
9.519,Zone3_MasterNode_camera,Uninitialized
9.540,Zone3_MasterNode_camera,Uninitialized
9.561,Zone3_MasterNode_camera,Uninitialized
9.583,Zone3_MasterNode_camera,Uninitialized
9.603,Zone3_MasterNode_camera,Uninitialized
9.627,Zone3_MasterNode_camera,Uninitialized
9.658,Zone3_MasterNode_camera,Uninitialized
9.689,Zone3_MasterNode_camera,Uninitialized
9.725,Zone3_MasterNode_camera,Uninitialized
9.750,Zone3_MasterNode_camera,Uninitialized
9.770,Zone3_MasterNode_camera,Uninitialized
9.791,Zone3_MasterNode_camera,Uninitialized
9.811,Zone3_MasterNode_camera,Uninitialized
9.831,Zone3_MasterNode_camera,Uninitialized
9.859,Zone3_MasterNode_camera,Uninitialized
9.892,Zone3_MasterNode_camera,Uninitialized
9.921,Zone3_MasterNode_camera,Uninitialized
9.952,Zone3_MasterNode_camera,Uninitialized
9.972,Zone3_MasterNode_camera,Uninitialized
9.999,Zone3_MasterNode_camera,Uninitialized
10.031,Zone3_MasterNode_camera,Uninitialized
10.061,Zone3_MasterNode_camera,Uninitialized
10.093,Zone3_MasterNode_camera,Uninitialized
10.114,Zone3_MasterNode_camera,Uninitialized
10.135,Zone3_MasterNode_camera,Uninitialized
10.170,Zone3_MasterNode_camera,Uninitialized
10.191,Zone3_MasterNode_camera,Uninitialized
10.211,Zone3_MasterNode_camera,Uninitialized
10.232,Zone3_MasterNode_camera,Uninitialized
10.252,Zone3_MasterNode_camera,Uninitialized
10.272,Zone3_MasterNode_camera,Uninitialized
10.293,Zone3_MasterNode_camera,Uninitialized
10.314,Zone3_MasterNode_camera,Uninitialized
10.334,Zone3_MasterNode_camera,Uninitialized
10.355,Zone3_MasterNode_camera,Uninitialized
10.388,Zone3_MasterNode_camera,Uninitialized
10.409,Zone3_MasterNode_camera,Uninitialized
10.430,Zone3_MasterNode_camera,Uninitialized
10.465,Zone3_MasterNode_camera,Uninitialized
10.496,Zone3_MasterNode_camera,Uninitialized
10.517,Zone3_MasterNode_camera,Uninitialized
10.538,Zone3_MasterNode_camera,Uninitialized
10.573,Zone3_MasterNode_camera,Uninitialized
10.593,Zone3_MasterNode_camera,Uninitialized
10.621,Zone3_MasterNode_camera,Uninitialized
10.652,Zone3_MasterNode_camera,Uninitialized
10.685,Zone3_MasterNode_camera,Uninitialized
10.705,Zone3_MasterNode_camera,Uninitialized
10.725,Zone3_MasterNode_camera,Uninitialized
10.748,Zone3_MasterNode_camera,Uninitialized
10.778,Zone3_MasterNode_camera,Uninitialized
10.798,Zone3_MasterNode_camera,Uninitialized
10.818,Zone3_MasterNode_camera,Uninitialized
10.839,Zone3_MasterNode_camera,Uninitialized
10.860,Zone3_MasterNode_camera,Uninitialized
10.881,Zone3_MasterNode_camera,Uninitialized
10.902,Zone3_MasterNode_camera,Uninitialized
10.934,Zone3_MasterNode_camera,Uninitialized
10.965,Zone3_MasterNode_camera,Uninitialized
10.986,Zone3_MasterNode_camera,Uninitialized
11.012,Zone3_MasterNode_camera,Uninitialized
11.033,Zone3_MasterNode_camera,Uninitialized
11.058,Zone3_MasterNode_camera,Uninitialized
11.079,Zone3_MasterNode_camera,Uninitialized
11.100,Zone3_MasterNode_camera,Uninitialized
11.120,Zone3_MasterNode_camera,Uninitialized
11.141,Zone3_MasterNode_camera,Uninitialized
11.162,Zone3_MasterNode_camera,Uninitialized
11.221,Zone3_MasterNode_camera,Uninitialized
11.242,Zone3_MasterNode_camera,Uninitialized
11.262,Zone3_MasterNode_camera,Uninitialized
11.282,Zone3_MasterNode_camera,Uninitialized
11.306,Zone3_MasterNode_camera,Uninitialized
11.338,Zone3_MasterNode_camera,Uninitialized
11.369,Zone3_MasterNode_camera,Uninitialized
11.390,Zone3_MasterNode_camera,Uninitialized
11.412,Zone3_MasterNode_camera,Uninitialized
11.433,Zone3_MasterNode_camera,Uninitialized
11.454,Zone3_MasterNode_camera,Uninitialized
11.477,Zone3_MasterNode_camera,Uninitialized
11.499,Zone3_MasterNode_camera,Uninitialized
11.520,Zone3_MasterNode_camera,Uninitialized
11.541,Zone3_MasterNode_camera,Uninitialized
11.562,Zone3_MasterNode_camera,Uninitialized
11.584,Zone3_MasterNode_camera,Uninitialized
11.605,Zone3_MasterNode_camera,Uninitialized
11.625,Zone3_MasterNode_camera,Uninitialized
11.646,Zone3_MasterNode_camera,Uninitialized
11.681,Zone3_MasterNode_camera,Uninitialized
11.712,Zone3_MasterNode_camera,Uninitialized
11.742,Zone3_MasterNode_camera,Uninitialized
11.773,Zone3_MasterNode_camera,Uninitialized
11.804,Zone3_MasterNode_camera,Uninitialized
11.824,Zone3_MasterNode_camera,Uninitialized
11.851,Zone3_MasterNode_camera,Uninitialized
11.881,Zone3_MasterNode_camera,Uninitialized
11.912,Zone3_MasterNode_camera,Uninitialized
11.943,Zone3_MasterNode_camera,Uninitialized
11.963,Zone3_MasterNode_camera,Uninitialized
11.983,Zone3_MasterNode_camera,Uninitialized
12.005,Zone3_MasterNode_camera,Uninitialized
12.027,Zone3_MasterNode_camera,Uninitialized
12.047,Zone3_MasterNode_camera,Uninitialized
12.068,Zone3_MasterNode_camera,Uninitialized
12.100,Zone3_MasterNode_camera,Uninitialized
12.120,Zone3_MasterNode_camera,Uninitialized
12.145,Zone3_MasterNode_camera,Uninitialized
12.165,Zone3_MasterNode_camera,Uninitialized
12.186,Zone3_MasterNode_camera,Uninitialized
12.207,Zone3_MasterNode_camera,Uninitialized
12.228,Zone3_MasterNode_camera,Uninitialized
12.248,Zone3_MasterNode_camera,Uninitialized
12.269,Zone3_MasterNode_camera,Uninitialized
12.290,Zone3_MasterNode_camera,Uninitialized
12.313,Zone3_MasterNode_camera,Uninitialized
12.343,Zone3_MasterNode_camera,Uninitialized
12.376,Zone3_MasterNode_camera,Uninitialized
12.406,Zone3_MasterNode_camera,Uninitialized
12.438,Zone3_MasterNode_camera,Uninitialized
12.462,Zone3_MasterNode_camera,Uninitialized
12.483,Zone3_MasterNode_camera,Uninitialized
12.516,Zone3_MasterNode_camera,Uninitialized
12.537,Zone3_MasterNode_camera,Uninitialized
12.557,Zone3_MasterNode_camera,Uninitialized
12.577,Zone3_MasterNode_camera,Uninitialized
12.597,Zone3_MasterNode_camera,Uninitialized
12.617,Zone3_MasterNode_camera,Uninitialized
12.642,Zone3_MasterNode_camera,Uninitialized
12.673,Zone3_MasterNode_camera,Uninitialized
12.705,Zone3_MasterNode_camera,Uninitialized
12.735,Zone3_MasterNode_camera,Uninitialized
12.766,Zone3_MasterNode_camera,Uninitialized
12.797,Zone3_MasterNode_camera,Uninitialized
12.829,Zone3_MasterNode_camera,Uninitialized
12.860,Zone3_MasterNode_camera,Uninitialized
12.892,Zone3_MasterNode_camera,Uninitialized
12.920,Zone3_MasterNode_camera,Uninitialized
12.952,Zone3_MasterNode_camera,Uninitialized
12.973,Zone3_MasterNode_camera,Uninitialized
13.000,Zone3_MasterNode_camera,Uninitialized
13.030,Zone3_MasterNode_camera,Uninitialized
13.061,Zone3_MasterNode_camera,Uninitialized
13.092,Zone3_MasterNode_camera,Uninitialized
13.124,Zone3_MasterNode_camera,Uninitialized
13.154,Zone3_MasterNode_camera,Uninitialized
13.175,Zone3_MasterNode_camera,Uninitialized
13.196,Zone3_MasterNode_camera,Uninitialized
13.217,Zone3_MasterNode_camera,Uninitialized
13.249,Zone3_MasterNode_camera,Uninitialized
13.280,Zone3_MasterNode_camera,Uninitialized
13.310,Zone3_MasterNode_camera,Uninitialized
13.331,Zone3_MasterNode_camera,Uninitialized
13.351,Zone3_MasterNode_camera,Uninitialized
13.388,Zone3_MasterNode_camera,Uninitialized
13.418,Zone3_MasterNode_camera,Uninitialized
13.439,Zone3_MasterNode_camera,Uninitialized
13.463,Zone3_MasterNode_camera,Uninitialized
13.485,Zone3_MasterNode_camera,Uninitialized
13.507,Zone3_MasterNode_camera,Uninitialized
13.540,Zone3_MasterNode_camera,Uninitialized
13.562,Zone3_MasterNode_camera,Uninitialized
13.583,Zone3_MasterNode_camera,Uninitialized
13.617,Zone3_MasterNode_camera,Uninitialized
13.649,Zone3_MasterNode_camera,Uninitialized
13.680,Zone3_MasterNode_camera,Uninitialized
13.700,Zone3_MasterNode_camera,Uninitialized
13.724,Zone3_MasterNode_camera,Uninitialized
13.755,Zone3_MasterNode_camera,Uninitialized
13.786,Zone3_MasterNode_camera,Uninitialized
13.807,Zone3_MasterNode_camera,Uninitialized
13.828,Zone3_MasterNode_camera,Uninitialized
13.849,Zone3_MasterNode_camera,Uninitialized
13.869,Zone3_MasterNode_camera,Uninitialized
13.890,Zone3_MasterNode_camera,Uninitialized
13.910,Zone3_MasterNode_camera,Uninitialized
13.930,Zone3_MasterNode_camera,Uninitialized
13.959,Zone3_MasterNode_camera,Uninitialized
13.979,Zone3_MasterNode_camera,Uninitialized
14.005,Zone3_MasterNode_camera,Uninitialized
14.028,Zone3_MasterNode_camera,Uninitialized
14.049,Zone3_MasterNode_camera,Uninitialized
14.069,Zone3_MasterNode_camera,Uninitialized
14.098,Zone3_MasterNode_camera,Uninitialized
14.130,Zone3_MasterNode_camera,Uninitialized
14.160,Zone3_MasterNode_camera,Uninitialized
14.191,Zone3_MasterNode_camera,Uninitialized
14.211,Zone3_MasterNode_camera,Uninitialized
14.231,Zone3_MasterNode_camera,Uninitialized
