Timestamp,Object Name,Connected Device 0,Switch 0 Status
2024-12-03T19:36:31.383535300,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:31.925566100,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:32.431269200,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:32.946215,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:33.458977600,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:33.974968900,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:34.478038100,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:34.978715700,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:35.480030100,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:35.985207600,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:36.499518200,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:37.012875900,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:37.527819800,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:38.043318300,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:38.547157100,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:39.056657300,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:39.572001300,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:40.086460500,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:40.600366900,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:41.101509,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:41.614994500,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:42.143097600,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:42.653931,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:43.173656600,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:43.682367300,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:44.197744900,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:44.699548300,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:45.200298600,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:45.700833900,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:46.208445600,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:46.723564100,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:47.237721600,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:47.752264700,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:48.266887,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:48.781281,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:49.294082500,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:49.809486600,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:50.321617700,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:50.836023,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:51.348150100,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:51.860808100,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:52.368177200,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:52.872749600,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:53.382652700,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:53.896351300,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
2024-12-03T19:36:54.409625700,Zone3_BuzzerNode_actuator,Zone3_BuzzerNode_actuator_buzzer,false
