Timestamp,Object Name,Video
14.237,Zone2_MasterNode_camera,Uninitialized
14.258,Zone2_MasterNode_camera,Uninitialized
14.279,Zone2_MasterNode_camera,Uninitialized
14.301,Zone2_MasterNode_camera,Uninitialized
14.368,Zone2_MasterNode_camera,Uninitialized
14.398,Zone2_MasterNode_camera,Uninitialized
14.418,Zone2_MasterNode_camera,Uninitialized
14.439,Zone2_MasterNode_camera,Uninitialized
14.460,Zone2_MasterNode_camera,Uninitialized
14.481,Zone2_MasterNode_camera,Uninitialized
14.502,Zone2_MasterNode_camera,Uninitialized
14.535,Zone2_MasterNode_camera,Uninitialized
14.555,Zone2_MasterNode_camera,Uninitialized
14.575,Zone2_MasterNode_camera,Uninitialized
14.600,Zone2_MasterNode_camera,Uninitialized
14.621,Zone2_MasterNode_camera,Uninitialized
14.643,Zone2_MasterNode_camera,Uninitialized
14.664,Zone2_MasterNode_camera,Uninitialized
14.685,Zone2_MasterNode_camera,Uninitialized
14.705,Zone2_MasterNode_camera,Uninitialized
14.738,Zone2_MasterNode_camera,Uninitialized
14.769,Zone2_MasterNode_camera,Uninitialized
14.799,Zone2_MasterNode_camera,Uninitialized
14.830,Zone2_MasterNode_camera,Uninitialized
14.850,Zone2_MasterNode_camera,Uninitialized
14.877,Zone2_MasterNode_camera,Uninitialized
14.908,Zone2_MasterNode_camera,Uninitialized
14.929,Zone2_MasterNode_camera,Uninitialized
14.950,Zone2_MasterNode_camera,Uninitialized
14.970,Zone2_MasterNode_camera,Uninitialized
15.001,Zone2_MasterNode_camera,Uninitialized
15.033,Zone2_MasterNode_camera,Uninitialized
15.063,Zone2_MasterNode_camera,Uninitialized
15.084,Zone2_MasterNode_camera,Uninitialized
15.104,Zone2_MasterNode_camera,Uninitialized
15.124,Zone2_MasterNode_camera,Uninitialized
15.157,Zone2_MasterNode_camera,Uninitialized
15.187,Zone2_MasterNode_camera,Uninitialized
15.218,Zone2_MasterNode_camera,Uninitialized
15.249,Zone2_MasterNode_camera,Uninitialized
15.280,Zone2_MasterNode_camera,Uninitialized
15.311,Zone2_MasterNode_camera,Uninitialized
15.343,Zone2_MasterNode_camera,Uninitialized
15.374,Zone2_MasterNode_camera,Uninitialized
15.404,Zone2_MasterNode_camera,Uninitialized
15.435,Zone2_MasterNode_camera,Uninitialized
15.466,Zone2_MasterNode_camera,Uninitialized
15.498,Zone2_MasterNode_camera,Uninitialized
15.528,Zone2_MasterNode_camera,Uninitialized
15.559,Zone2_MasterNode_camera,Uninitialized
15.590,Zone2_MasterNode_camera,Uninitialized
15.610,Zone2_MasterNode_camera,Uninitialized
15.631,Zone2_MasterNode_camera,Uninitialized
15.651,Zone2_MasterNode_camera,Uninitialized
15.683,Zone2_MasterNode_camera,Uninitialized
15.705,Zone2_MasterNode_camera,Uninitialized
15.726,Zone2_MasterNode_camera,Uninitialized
15.760,Zone2_MasterNode_camera,Uninitialized
15.791,Zone2_MasterNode_camera,Uninitialized
15.812,Zone2_MasterNode_camera,Uninitialized
15.832,Zone2_MasterNode_camera,Uninitialized
15.853,Zone2_MasterNode_camera,Uninitialized
15.886,Zone2_MasterNode_camera,Uninitialized
15.906,Zone2_MasterNode_camera,Uninitialized
15.927,Zone2_MasterNode_camera,Uninitialized
15.963,Zone2_MasterNode_camera,Uninitialized
15.983,Zone2_MasterNode_camera,Uninitialized
16.008,Zone2_MasterNode_camera,Uninitialized
16.040,Zone2_MasterNode_camera,Uninitialized
16.071,Zone2_MasterNode_camera,Uninitialized
16.103,Zone2_MasterNode_camera,Uninitialized
16.124,Zone2_MasterNode_camera,Uninitialized
16.145,Zone2_MasterNode_camera,Uninitialized
16.165,Zone2_MasterNode_camera,Uninitialized
16.186,Zone2_MasterNode_camera,Uninitialized
16.207,Zone2_MasterNode_camera,Uninitialized
16.228,Zone2_MasterNode_camera,Uninitialized
16.260,Zone2_MasterNode_camera,Uninitialized
16.291,Zone2_MasterNode_camera,Uninitialized
16.311,Zone2_MasterNode_camera,Uninitialized
16.331,Zone2_MasterNode_camera,Uninitialized
16.352,Zone2_MasterNode_camera,Uninitialized
16.384,Zone2_MasterNode_camera,Uninitialized
16.414,Zone2_MasterNode_camera,Uninitialized
16.435,Zone2_MasterNode_camera,Uninitialized
16.455,Zone2_MasterNode_camera,Uninitialized
16.477,Zone2_MasterNode_camera,Uninitialized
16.508,Zone2_MasterNode_camera,Uninitialized
16.529,Zone2_MasterNode_camera,Uninitialized
16.549,Zone2_MasterNode_camera,Uninitialized
16.570,Zone2_MasterNode_camera,Uninitialized
16.603,Zone2_MasterNode_camera,Uninitialized
16.633,Zone2_MasterNode_camera,Uninitialized
16.664,Zone2_MasterNode_camera,Uninitialized
16.697,Zone2_MasterNode_camera,Uninitialized
16.728,Zone2_MasterNode_camera,Uninitialized
16.760,Zone2_MasterNode_camera,Uninitialized
16.790,Zone2_MasterNode_camera,Uninitialized
16.812,Zone2_MasterNode_camera,Uninitialized
16.833,Zone2_MasterNode_camera,Uninitialized
16.867,Zone2_MasterNode_camera,Uninitialized
16.889,Zone2_MasterNode_camera,Uninitialized
16.915,Zone2_MasterNode_camera,Uninitialized
16.937,Zone2_MasterNode_camera,Uninitialized
16.964,Zone2_MasterNode_camera,Uninitialized
16.990,Zone2_MasterNode_camera,Uninitialized
17.022,Zone2_MasterNode_camera,Uninitialized
17.054,Zone2_MasterNode_camera,Uninitialized
17.075,Zone2_MasterNode_camera,Uninitialized
17.095,Zone2_MasterNode_camera,Uninitialized
17.117,Zone2_MasterNode_camera,Uninitialized
17.148,Zone2_MasterNode_camera,Uninitialized
17.168,Zone2_MasterNode_camera,Uninitialized
17.194,Zone2_MasterNode_camera,Uninitialized
17.226,Zone2_MasterNode_camera,Uninitialized
17.258,Zone2_MasterNode_camera,Uninitialized
17.289,Zone2_MasterNode_camera,Uninitialized
17.311,Zone2_MasterNode_camera,Uninitialized
17.332,Zone2_MasterNode_camera,Uninitialized
17.353,Zone2_MasterNode_camera,Uninitialized
17.373,Zone2_MasterNode_camera,Uninitialized
17.393,Zone2_MasterNode_camera,Uninitialized
17.414,Zone2_MasterNode_camera,Uninitialized
17.435,Zone2_MasterNode_camera,Uninitialized
17.455,Zone2_MasterNode_camera,Uninitialized
17.476,Zone2_MasterNode_camera,Uninitialized
17.497,Zone2_MasterNode_camera,Uninitialized
17.517,Zone2_MasterNode_camera,Uninitialized
17.537,Zone2_MasterNode_camera,Uninitialized
17.558,Zone2_MasterNode_camera,Uninitialized
17.579,Zone2_MasterNode_camera,Uninitialized
17.599,Zone2_MasterNode_camera,Uninitialized
17.632,Zone2_MasterNode_camera,Uninitialized
17.652,Zone2_MasterNode_camera,Uninitialized
17.673,Zone2_MasterNode_camera,Uninitialized
17.709,Zone2_MasterNode_camera,Uninitialized
17.740,Zone2_MasterNode_camera,Uninitialized
17.771,Zone2_MasterNode_camera,Uninitialized
17.802,Zone2_MasterNode_camera,Uninitialized
17.834,Zone2_MasterNode_camera,Uninitialized
17.865,Zone2_MasterNode_camera,Uninitialized
17.897,Zone2_MasterNode_camera,Uninitialized
17.920,Zone2_MasterNode_camera,Uninitialized
17.940,Zone2_MasterNode_camera,Uninitialized
17.961,Zone2_MasterNode_camera,Uninitialized
17.981,Zone2_MasterNode_camera,Uninitialized
18.002,Zone2_MasterNode_camera,Uninitialized
18.038,Zone2_MasterNode_camera,Uninitialized
18.058,Zone2_MasterNode_camera,Uninitialized
18.083,Zone2_MasterNode_camera,Uninitialized
18.115,Zone2_MasterNode_camera,Uninitialized
18.145,Zone2_MasterNode_camera,Uninitialized
18.177,Zone2_MasterNode_camera,Uninitialized
18.207,Zone2_MasterNode_camera,Uninitialized
18.239,Zone2_MasterNode_camera,Uninitialized
18.259,Zone2_MasterNode_camera,Uninitialized
18.280,Zone2_MasterNode_camera,Uninitialized
18.301,Zone2_MasterNode_camera,Uninitialized
18.331,Zone2_MasterNode_camera,Uninitialized
18.362,Zone2_MasterNode_camera,Uninitialized
18.383,Zone2_MasterNode_camera,Uninitialized
18.404,Zone2_MasterNode_camera,Uninitialized
18.440,Zone2_MasterNode_camera,Uninitialized
18.461,Zone2_MasterNode_camera,Uninitialized
18.481,Zone2_MasterNode_camera,Uninitialized
18.518,Zone2_MasterNode_camera,Uninitialized
18.540,Zone2_MasterNode_camera,Uninitialized
18.560,Zone2_MasterNode_camera,Uninitialized
18.581,Zone2_MasterNode_camera,Uninitialized
18.601,Zone2_MasterNode_camera,Uninitialized
18.622,Zone2_MasterNode_camera,Uninitialized
18.654,Zone2_MasterNode_camera,Uninitialized
18.675,Zone2_MasterNode_camera,Uninitialized
18.700,Zone2_MasterNode_camera,Uninitialized
18.721,Zone2_MasterNode_camera,Uninitialized
18.741,Zone2_MasterNode_camera,Uninitialized
18.762,Zone2_MasterNode_camera,Uninitialized
18.795,Zone2_MasterNode_camera,Uninitialized
18.826,Zone2_MasterNode_camera,Uninitialized
18.857,Zone2_MasterNode_camera,Uninitialized
18.889,Zone2_MasterNode_camera,Uninitialized
18.920,Zone2_MasterNode_camera,Uninitialized
18.952,Zone2_MasterNode_camera,Uninitialized
18.983,Zone2_MasterNode_camera,Uninitialized
19.015,Zone2_MasterNode_camera,Uninitialized
19.047,Zone2_MasterNode_camera,Uninitialized
19.078,Zone2_MasterNode_camera,Uninitialized
19.109,Zone2_MasterNode_camera,Uninitialized
19.141,Zone2_MasterNode_camera,Uninitialized
19.162,Zone2_MasterNode_camera,Uninitialized
19.183,Zone2_MasterNode_camera,Uninitialized
19.204,Zone2_MasterNode_camera,Uninitialized
19.236,Zone2_MasterNode_camera,Uninitialized
19.267,Zone2_MasterNode_camera,Uninitialized
19.297,Zone2_MasterNode_camera,Uninitialized
19.349,Zone2_MasterNode_camera,Uninitialized
19.390,Zone2_MasterNode_camera,Uninitialized
19.422,Zone2_MasterNode_camera,Uninitialized
19.443,Zone2_MasterNode_camera,Uninitialized
19.464,Zone2_MasterNode_camera,Uninitialized
19.485,Zone2_MasterNode_camera,Uninitialized
19.505,Zone2_MasterNode_camera,Uninitialized
19.526,Zone2_MasterNode_camera,Uninitialized
19.546,Zone2_MasterNode_camera,Uninitialized
19.578,Zone2_MasterNode_camera,Uninitialized
19.609,Zone2_MasterNode_camera,Uninitialized
19.641,Zone2_MasterNode_camera,Uninitialized
19.673,Zone2_MasterNode_camera,Uninitialized
19.704,Zone2_MasterNode_camera,Uninitialized
19.724,Zone2_MasterNode_camera,Uninitialized
19.746,Zone2_MasterNode_camera,Uninitialized
19.766,Zone2_MasterNode_camera,Uninitialized
19.787,Zone2_MasterNode_camera,Uninitialized
19.807,Zone2_MasterNode_camera,Uninitialized
19.829,Zone2_MasterNode_camera,Uninitialized
19.858,Zone2_MasterNode_camera,Uninitialized
19.879,Zone2_MasterNode_camera,Uninitialized
19.900,Zone2_MasterNode_camera,Uninitialized
19.921,Zone2_MasterNode_camera,Uninitialized
19.941,Zone2_MasterNode_camera,Uninitialized
19.961,Zone2_MasterNode_camera,Uninitialized
19.982,Zone2_MasterNode_camera,Uninitialized
20.013,Zone2_MasterNode_camera,Uninitialized
20.089,Zone2_MasterNode_camera,Uninitialized
20.122,Zone2_MasterNode_camera,Uninitialized
20.154,Zone2_MasterNode_camera,Uninitialized
20.185,Zone2_MasterNode_camera,Uninitialized
20.216,Zone2_MasterNode_camera,Uninitialized
20.248,Zone2_MasterNode_camera,Uninitialized
20.269,Zone2_MasterNode_camera,Uninitialized
20.293,Zone2_MasterNode_camera,Uninitialized
20.326,Zone2_MasterNode_camera,Uninitialized
20.355,Zone2_MasterNode_camera,Uninitialized
20.385,Zone2_MasterNode_camera,Uninitialized
20.416,Zone2_MasterNode_camera,Uninitialized
20.447,Zone2_MasterNode_camera,Uninitialized
20.478,Zone2_MasterNode_camera,Uninitialized
20.499,Zone2_MasterNode_camera,Uninitialized
20.523,Zone2_MasterNode_camera,Uninitialized
20.555,Zone2_MasterNode_camera,Uninitialized
20.586,Zone2_MasterNode_camera,Uninitialized
20.616,Zone2_MasterNode_camera,Uninitialized
20.648,Zone2_MasterNode_camera,Uninitialized
20.679,Zone2_MasterNode_camera,Uninitialized
20.711,Zone2_MasterNode_camera,Uninitialized
20.742,Zone2_MasterNode_camera,Uninitialized
20.772,Zone2_MasterNode_camera,Uninitialized
20.803,Zone2_MasterNode_camera,Uninitialized
20.823,Zone2_MasterNode_camera,Uninitialized
20.851,Zone2_MasterNode_camera,Uninitialized
20.881,Zone2_MasterNode_camera,Uninitialized
20.913,Zone2_MasterNode_camera,Uninitialized
20.934,Zone2_MasterNode_camera,Uninitialized
20.955,Zone2_MasterNode_camera,Uninitialized
20.976,Zone2_MasterNode_camera,Uninitialized
20.997,Zone2_MasterNode_camera,Uninitialized
21.021,Zone2_MasterNode_camera,Uninitialized
21.058,Zone2_MasterNode_camera,Uninitialized
21.079,Zone2_MasterNode_camera,Uninitialized
21.100,Zone2_MasterNode_camera,Uninitialized
21.131,Zone2_MasterNode_camera,Uninitialized
21.163,Zone2_MasterNode_camera,Uninitialized
21.193,Zone2_MasterNode_camera,Uninitialized
21.224,Zone2_MasterNode_camera,Uninitialized
21.255,Zone2_MasterNode_camera,Uninitialized
21.277,Zone2_MasterNode_camera,Uninitialized
21.298,Zone2_MasterNode_camera,Uninitialized
21.318,Zone2_MasterNode_camera,Uninitialized
21.342,Zone2_MasterNode_camera,Uninitialized
21.366,Zone2_MasterNode_camera,Uninitialized
21.386,Zone2_MasterNode_camera,Uninitialized
21.407,Zone2_MasterNode_camera,Uninitialized
21.429,Zone2_MasterNode_camera,Uninitialized
21.450,Zone2_MasterNode_camera,Uninitialized
21.476,Zone2_MasterNode_camera,Uninitialized
21.507,Zone2_MasterNode_camera,Uninitialized
21.538,Zone2_MasterNode_camera,Uninitialized
21.570,Zone2_MasterNode_camera,Uninitialized
21.590,Zone2_MasterNode_camera,Uninitialized
21.616,Zone2_MasterNode_camera,Uninitialized
21.681,Zone2_MasterNode_camera,Uninitialized
21.705,Zone2_MasterNode_camera,Uninitialized
21.728,Zone2_MasterNode_camera,Uninitialized
21.748,Zone2_MasterNode_camera,Uninitialized
21.769,Zone2_MasterNode_camera,Uninitialized
21.789,Zone2_MasterNode_camera,Uninitialized
21.818,Zone2_MasterNode_camera,Uninitialized
21.850,Zone2_MasterNode_camera,Uninitialized
21.870,Zone2_MasterNode_camera,Uninitialized
21.891,Zone2_MasterNode_camera,Uninitialized
21.911,Zone2_MasterNode_camera,Uninitialized
21.932,Zone2_MasterNode_camera,Uninitialized
21.952,Zone2_MasterNode_camera,Uninitialized
21.976,Zone2_MasterNode_camera,Uninitialized
22.008,Zone2_MasterNode_camera,Uninitialized
22.039,Zone2_MasterNode_camera,Uninitialized
22.070,Zone2_MasterNode_camera,Uninitialized
22.100,Zone2_MasterNode_camera,Uninitialized
22.132,Zone2_MasterNode_camera,Uninitialized
22.152,Zone2_MasterNode_camera,Uninitialized
22.173,Zone2_MasterNode_camera,Uninitialized
22.193,Zone2_MasterNode_camera,Uninitialized
22.213,Zone2_MasterNode_camera,Uninitialized
22.233,Zone2_MasterNode_camera,Uninitialized
22.254,Zone2_MasterNode_camera,Uninitialized
22.275,Zone2_MasterNode_camera,Uninitialized
22.303,Zone2_MasterNode_camera,Uninitialized
22.335,Zone2_MasterNode_camera,Uninitialized
22.355,Zone2_MasterNode_camera,Uninitialized
22.375,Zone2_MasterNode_camera,Uninitialized
22.396,Zone2_MasterNode_camera,Uninitialized
22.427,Zone2_MasterNode_camera,Uninitialized
22.458,Zone2_MasterNode_camera,Uninitialized
22.478,Zone2_MasterNode_camera,Uninitialized
22.506,Zone2_MasterNode_camera,Uninitialized
22.536,Zone2_MasterNode_camera,Uninitialized
22.558,Zone2_MasterNode_camera,Uninitialized
22.583,Zone2_MasterNode_camera,Uninitialized
22.613,Zone2_MasterNode_camera,Uninitialized
22.644,Zone2_MasterNode_camera,Uninitialized
22.676,Zone2_MasterNode_camera,Uninitialized
22.706,Zone2_MasterNode_camera,Uninitialized
22.737,Zone2_MasterNode_camera,Uninitialized
22.769,Zone2_MasterNode_camera,Uninitialized
22.790,Zone2_MasterNode_camera,Uninitialized
22.817,Zone2_MasterNode_camera,Uninitialized
22.839,Zone2_MasterNode_camera,Uninitialized
22.859,Zone2_MasterNode_camera,Uninitialized
22.880,Zone2_MasterNode_camera,Uninitialized
22.910,Zone2_MasterNode_camera,Uninitialized
22.930,Zone2_MasterNode_camera,Uninitialized
22.957,Zone2_MasterNode_camera,Uninitialized
22.978,Zone2_MasterNode_camera,Uninitialized
22.998,Zone2_MasterNode_camera,Uninitialized
23.019,Zone2_MasterNode_camera,Uninitialized
23.039,Zone2_MasterNode_camera,Uninitialized
23.059,Zone2_MasterNode_camera,Uninitialized
23.080,Zone2_MasterNode_camera,Uninitialized
23.111,Zone2_MasterNode_camera,Uninitialized
23.142,Zone2_MasterNode_camera,Uninitialized
23.162,Zone2_MasterNode_camera,Uninitialized
23.188,Zone2_MasterNode_camera,Uninitialized
23.210,Zone2_MasterNode_camera,Uninitialized
23.235,Zone2_MasterNode_camera,Uninitialized
23.265,Zone2_MasterNode_camera,Uninitialized
23.296,Zone2_MasterNode_camera,Uninitialized
23.317,Zone2_MasterNode_camera,Uninitialized
23.338,Zone2_MasterNode_camera,Uninitialized
23.374,Zone2_MasterNode_camera,Uninitialized
23.404,Zone2_MasterNode_camera,Uninitialized
23.435,Zone2_MasterNode_camera,Uninitialized
23.456,Zone2_MasterNode_camera,Uninitialized
23.476,Zone2_MasterNode_camera,Uninitialized
23.498,Zone2_MasterNode_camera,Uninitialized
23.518,Zone2_MasterNode_camera,Uninitialized
23.539,Zone2_MasterNode_camera,Uninitialized
23.560,Zone2_MasterNode_camera,Uninitialized
23.591,Zone2_MasterNode_camera,Uninitialized
23.612,Zone2_MasterNode_camera,Uninitialized
23.634,Zone2_MasterNode_camera,Uninitialized
23.654,Zone2_MasterNode_camera,Uninitialized
23.677,Zone2_MasterNode_camera,Uninitialized
23.698,Zone2_MasterNode_camera,Uninitialized
23.732,Zone2_MasterNode_camera,Uninitialized
23.752,Zone2_MasterNode_camera,Uninitialized
23.772,Zone2_MasterNode_camera,Uninitialized
23.794,Zone2_MasterNode_camera,Uninitialized
23.825,Zone2_MasterNode_camera,Uninitialized
23.846,Zone2_MasterNode_camera,Uninitialized
23.867,Zone2_MasterNode_camera,Uninitialized
23.888,Zone2_MasterNode_camera,Uninitialized
23.917,Zone2_MasterNode_camera,Uninitialized
23.949,Zone2_MasterNode_camera,Uninitialized
23.971,Zone2_MasterNode_camera,Uninitialized
23.994,Zone2_MasterNode_camera,Uninitialized
24.025,Zone2_MasterNode_camera,Uninitialized
24.046,Zone2_MasterNode_camera,Uninitialized
24.066,Zone2_MasterNode_camera,Uninitialized
24.088,Zone2_MasterNode_camera,Uninitialized
24.108,Zone2_MasterNode_camera,Uninitialized
24.129,Zone2_MasterNode_camera,Uninitialized
24.150,Zone2_MasterNode_camera,Uninitialized
24.171,Zone2_MasterNode_camera,Uninitialized
24.191,Zone2_MasterNode_camera,Uninitialized
24.211,Zone2_MasterNode_camera,Uninitialized
24.245,Zone2_MasterNode_camera,Uninitialized
24.265,Zone2_MasterNode_camera,Uninitialized
24.290,Zone2_MasterNode_camera,Uninitialized
24.322,Zone2_MasterNode_camera,Uninitialized
24.353,Zone2_MasterNode_camera,Uninitialized
24.384,Zone2_MasterNode_camera,Uninitialized
24.404,Zone2_MasterNode_camera,Uninitialized
24.425,Zone2_MasterNode_camera,Uninitialized
24.461,Zone2_MasterNode_camera,Uninitialized
24.482,Zone2_MasterNode_camera,Uninitialized
24.503,Zone2_MasterNode_camera,Uninitialized
24.524,Zone2_MasterNode_camera,Uninitialized
24.555,Zone2_MasterNode_camera,Uninitialized
24.576,Zone2_MasterNode_camera,Uninitialized
24.596,Zone2_MasterNode_camera,Uninitialized
24.617,Zone2_MasterNode_camera,Uninitialized
24.648,Zone2_MasterNode_camera,Uninitialized
24.680,Zone2_MasterNode_camera,Uninitialized
24.711,Zone2_MasterNode_camera,Uninitialized
24.741,Zone2_MasterNode_camera,Uninitialized
24.772,Zone2_MasterNode_camera,Uninitialized
24.793,Zone2_MasterNode_camera,Uninitialized
24.818,Zone2_MasterNode_camera,Uninitialized
24.863,Zone2_MasterNode_camera,Uninitialized
24.884,Zone2_MasterNode_camera,Uninitialized
24.912,Zone2_MasterNode_camera,Uninitialized
24.932,Zone2_MasterNode_camera,Uninitialized
24.953,Zone2_MasterNode_camera,Uninitialized
24.974,Zone2_MasterNode_camera,Uninitialized
25.005,Zone2_MasterNode_camera,Uninitialized
25.026,Zone2_MasterNode_camera,Uninitialized
25.046,Zone2_MasterNode_camera,Uninitialized
25.066,Zone2_MasterNode_camera,Uninitialized
25.087,Zone2_MasterNode_camera,Uninitialized
25.116,Zone2_MasterNode_camera,Uninitialized
25.167,Zone2_MasterNode_camera,Uninitialized
25.188,Zone2_MasterNode_camera,Uninitialized
25.208,Zone2_MasterNode_camera,Uninitialized
25.238,Zone2_MasterNode_camera,Uninitialized
25.270,Zone2_MasterNode_camera,Uninitialized
25.290,Zone2_MasterNode_camera,Uninitialized
25.311,Zone2_MasterNode_camera,Uninitialized
25.333,Zone2_MasterNode_camera,Uninitialized
25.363,Zone2_MasterNode_camera,Uninitialized
25.396,Zone2_MasterNode_camera,Uninitialized
25.418,Zone2_MasterNode_camera,Uninitialized
25.438,Zone2_MasterNode_camera,Uninitialized
25.472,Zone2_MasterNode_camera,Uninitialized
25.493,Zone2_MasterNode_camera,Uninitialized
25.519,Zone2_MasterNode_camera,Uninitialized
25.550,Zone2_MasterNode_camera,Uninitialized
25.584,Zone2_MasterNode_camera,Uninitialized
25.604,Zone2_MasterNode_camera,Uninitialized
25.625,Zone2_MasterNode_camera,Uninitialized
25.659,Zone2_MasterNode_camera,Uninitialized
25.690,Zone2_MasterNode_camera,Uninitialized
25.722,Zone2_MasterNode_camera,Uninitialized
25.753,Zone2_MasterNode_camera,Uninitialized
25.775,Zone2_MasterNode_camera,Uninitialized
25.796,Zone2_MasterNode_camera,Uninitialized
25.831,Zone2_MasterNode_camera,Uninitialized
25.862,Zone2_MasterNode_camera,Uninitialized
25.895,Zone2_MasterNode_camera,Uninitialized
25.925,Zone2_MasterNode_camera,Uninitialized
25.956,Zone2_MasterNode_camera,Uninitialized
25.986,Zone2_MasterNode_camera,Uninitialized
26.017,Zone2_MasterNode_camera,Uninitialized
26.048,Zone2_MasterNode_camera,Uninitialized
26.079,Zone2_MasterNode_camera,Uninitialized
26.110,Zone2_MasterNode_camera,Uninitialized
26.131,Zone2_MasterNode_camera,Uninitialized
26.156,Zone2_MasterNode_camera,Uninitialized
26.186,Zone2_MasterNode_camera,Uninitialized
26.218,Zone2_MasterNode_camera,Uninitialized
26.249,Zone2_MasterNode_camera,Uninitialized
26.281,Zone2_MasterNode_camera,Uninitialized
26.312,Zone2_MasterNode_camera,Uninitialized
26.343,Zone2_MasterNode_camera,Uninitialized
26.374,Zone2_MasterNode_camera,Uninitialized
26.406,Zone2_MasterNode_camera,Uninitialized
26.427,Zone2_MasterNode_camera,Uninitialized
26.448,Zone2_MasterNode_camera,Uninitialized
26.484,Zone2_MasterNode_camera,Uninitialized
26.514,Zone2_MasterNode_camera,Uninitialized
26.546,Zone2_MasterNode_camera,Uninitialized
26.567,Zone2_MasterNode_camera,Uninitialized
26.587,Zone2_MasterNode_camera,Uninitialized
26.622,Zone2_MasterNode_camera,Uninitialized
26.643,Zone2_MasterNode_camera,Uninitialized
26.669,Zone2_MasterNode_camera,Uninitialized
26.700,Zone2_MasterNode_camera,Uninitialized
26.732,Zone2_MasterNode_camera,Uninitialized
26.771,Zone2_MasterNode_camera,Uninitialized
26.795,Zone2_MasterNode_camera,Uninitialized
26.816,Zone2_MasterNode_camera,Uninitialized
26.836,Zone2_MasterNode_camera,Uninitialized
26.857,Zone2_MasterNode_camera,Uninitialized
26.877,Zone2_MasterNode_camera,Uninitialized
26.898,Zone2_MasterNode_camera,Uninitialized
26.918,Zone2_MasterNode_camera,Uninitialized
26.939,Zone2_MasterNode_camera,Uninitialized
26.962,Zone2_MasterNode_camera,Uninitialized
26.984,Zone2_MasterNode_camera,Uninitialized
27.005,Zone2_MasterNode_camera,Uninitialized
27.025,Zone2_MasterNode_camera,Uninitialized
27.057,Zone2_MasterNode_camera,Uninitialized
27.088,Zone2_MasterNode_camera,Uninitialized
27.119,Zone2_MasterNode_camera,Uninitialized
27.150,Zone2_MasterNode_camera,Uninitialized
27.182,Zone2_MasterNode_camera,Uninitialized
27.213,Zone2_MasterNode_camera,Uninitialized
27.245,Zone2_MasterNode_camera,Uninitialized
27.267,Zone2_MasterNode_camera,Uninitialized
27.288,Zone2_MasterNode_camera,Uninitialized
27.324,Zone2_MasterNode_camera,Uninitialized
27.344,Zone2_MasterNode_camera,Uninitialized
27.365,Zone2_MasterNode_camera,Uninitialized
27.385,Zone2_MasterNode_camera,Uninitialized
27.417,Zone2_MasterNode_camera,Uninitialized
27.448,Zone2_MasterNode_camera,Uninitialized
27.480,Zone2_MasterNode_camera,Uninitialized
27.500,Zone2_MasterNode_camera,Uninitialized
27.528,Zone2_MasterNode_camera,Uninitialized
27.560,Zone2_MasterNode_camera,Uninitialized
27.590,Zone2_MasterNode_camera,Uninitialized
27.621,Zone2_MasterNode_camera,Uninitialized
27.652,Zone2_MasterNode_camera,Uninitialized
27.683,Zone2_MasterNode_camera,Uninitialized
27.714,Zone2_MasterNode_camera,Uninitialized
27.737,Zone2_MasterNode_camera,Uninitialized
27.757,Zone2_MasterNode_camera,Uninitialized
27.778,Zone2_MasterNode_camera,Uninitialized
27.808,Zone2_MasterNode_camera,Uninitialized
27.840,Zone2_MasterNode_camera,Uninitialized
27.871,Zone2_MasterNode_camera,Uninitialized
27.902,Zone2_MasterNode_camera,Uninitialized
27.932,Zone2_MasterNode_camera,Uninitialized
27.964,Zone2_MasterNode_camera,Uninitialized
27.994,Zone2_MasterNode_camera,Uninitialized
28.015,Zone2_MasterNode_camera,Uninitialized
28.035,Zone2_MasterNode_camera,Uninitialized
28.071,Zone2_MasterNode_camera,Uninitialized
28.091,Zone2_MasterNode_camera,Uninitialized
28.116,Zone2_MasterNode_camera,Uninitialized
28.148,Zone2_MasterNode_camera,Uninitialized
28.179,Zone2_MasterNode_camera,Uninitialized
28.211,Zone2_MasterNode_camera,Uninitialized
28.241,Zone2_MasterNode_camera,Uninitialized
28.262,Zone2_MasterNode_camera,Uninitialized
28.282,Zone2_MasterNode_camera,Uninitialized
28.317,Zone2_MasterNode_camera,Uninitialized
28.349,Zone2_MasterNode_camera,Uninitialized
28.380,Zone2_MasterNode_camera,Uninitialized
28.410,Zone2_MasterNode_camera,Uninitialized
28.442,Zone2_MasterNode_camera,Uninitialized
28.472,Zone2_MasterNode_camera,Uninitialized
28.505,Zone2_MasterNode_camera,Uninitialized
28.535,Zone2_MasterNode_camera,Uninitialized
28.565,Zone2_MasterNode_camera,Uninitialized
28.597,Zone2_MasterNode_camera,Uninitialized
28.629,Zone2_MasterNode_camera,Uninitialized
28.659,Zone2_MasterNode_camera,Uninitialized
28.681,Zone2_MasterNode_camera,Uninitialized
28.701,Zone2_MasterNode_camera,Uninitialized
28.722,Zone2_MasterNode_camera,Uninitialized
28.743,Zone2_MasterNode_camera,Uninitialized
28.767,Zone2_MasterNode_camera,Uninitialized
28.798,Zone2_MasterNode_camera,Uninitialized
28.829,Zone2_MasterNode_camera,Uninitialized
28.850,Zone2_MasterNode_camera,Uninitialized
28.883,Zone2_MasterNode_camera,Uninitialized
28.904,Zone2_MasterNode_camera,Uninitialized
28.938,Zone2_MasterNode_camera,Uninitialized
28.960,Zone2_MasterNode_camera,Uninitialized
