Timestamp, Device Name, Is Powered
2024-11-20T02:54:44.401349600,MasterZone_GateNode_motor,false
2024-11-20T02:54:44.978519100,MasterZone_GateNode_motor,false
2024-11-20T02:54:45.522901100,MasterZone_GateNode_motor,false
2024-11-20T02:54:46.038379500,MasterZone_GateNode_motor,false
2024-11-20T02:54:46.550729100,MasterZone_GateNode_motor,false
2024-11-20T02:54:47.064905,MasterZone_GateNode_motor,false
2024-11-20T02:54:47.579167700,MasterZone_GateNode_motor,false
2024-11-20T02:54:48.093518500,MasterZone_GateNode_motor,false
2024-11-20T02:54:48.606566900,MasterZone_GateNode_motor,false
2024-11-20T02:54:49.108785200,MasterZone_GateNode_motor,false
2024-11-20T02:54:49.620888600,MasterZone_GateNode_motor,false
2024-11-20T02:54:50.122083700,MasterZone_GateNode_motor,false
2024-11-20T02:54:50.637728900,MasterZone_GateNode_motor,false
2024-11-20T02:54:51.140025700,MasterZone_GateNode_motor,false
2024-11-20T02:54:51.649365300,MasterZone_GateNode_motor,false
2024-11-20T02:54:52.159515,MasterZone_GateNode_motor,false
2024-11-20T02:54:52.674146800,MasterZone_GateNode_motor,false
2024-11-20T02:54:53.189180200,MasterZone_GateNode_motor,false
2024-11-20T02:54:53.702001900,MasterZone_GateNode_motor,false
2024-11-20T02:54:54.214718,MasterZone_GateNode_motor,false
2024-11-20T02:54:54.729286900,MasterZone_GateNode_motor,false
2024-11-20T02:54:55.243635500,MasterZone_GateNode_motor,false
2024-11-20T02:54:55.758642400,MasterZone_GateNode_motor,false
2024-11-20T02:54:56.274017900,MasterZone_GateNode_motor,false
2024-11-20T02:54:56.775660400,MasterZone_GateNode_motor,false
2024-11-20T02:54:57.285508400,MasterZone_GateNode_motor,false
2024-11-20T02:54:57.801182,MasterZone_GateNode_motor,false
2024-11-20T02:54:58.313506,MasterZone_GateNode_motor,false
2024-11-20T02:54:58.814882900,MasterZone_GateNode_motor,false
2024-11-20T02:54:59.347044300,MasterZone_GateNode_motor,false
2024-11-20T02:54:59.860005600,MasterZone_GateNode_motor,false
2024-11-20T02:55:00.362086900,MasterZone_GateNode_motor,false
2024-11-20T02:55:00.871719700,MasterZone_GateNode_motor,false
2024-11-20T02:55:01.385070900,MasterZone_GateNode_motor,false
2024-11-20T02:55:01.889064500,MasterZone_GateNode_motor,false
2024-11-20T02:55:02.405396600,MasterZone_GateNode_motor,false
2024-11-20T02:55:02.919285200,MasterZone_GateNode_motor,false
2024-11-20T02:55:03.431231100,MasterZone_GateNode_motor,false
2024-11-20T02:55:03.933847200,MasterZone_GateNode_motor,false
2024-11-20T02:55:04.445325200,MasterZone_GateNode_motor,false
2024-11-20T02:55:04.960667400,MasterZone_GateNode_motor,false
2024-11-20T02:55:05.464268500,MasterZone_GateNode_motor,false
2024-11-20T02:55:05.976981200,MasterZone_GateNode_motor,false
2024-11-20T02:55:06.478487,MasterZone_GateNode_motor,false
2024-11-20T02:55:06.993844400,MasterZone_GateNode_motor,false
2024-11-20T02:55:07.508832900,MasterZone_GateNode_motor,false
2024-11-20T02:55:08.022329900,MasterZone_GateNode_motor,false
2024-11-20T02:55:08.523897200,MasterZone_GateNode_motor,false
2024-11-20T02:55:09.036340100,MasterZone_GateNode_motor,false
2024-11-20T02:55:09.550601900,MasterZone_GateNode_motor,false
2024-11-20T02:55:10.051929100,MasterZone_GateNode_motor,false
2024-11-20T02:55:10.563649400,MasterZone_GateNode_motor,false
2024-11-20T02:55:11.077866900,MasterZone_GateNode_motor,false
2024-11-20T02:55:11.579402300,MasterZone_GateNode_motor,false
2024-11-20T02:55:12.080342500,MasterZone_GateNode_motor,false
2024-11-20T02:55:12.589984600,MasterZone_GateNode_motor,false
2024-11-20T02:55:13.104860600,MasterZone_GateNode_motor,false
2024-11-20T02:55:13.618085800,MasterZone_GateNode_motor,false
