Timestamp, Device Name, Is Powered
2024-11-04T17:28:45.992971500,Bombaster,false
2024-11-04T17:28:46.124221600,Bombaster,false
2024-11-04T17:28:46.232154300,Bombaster,false
2024-11-04T17:28:46.341433900,Bombaster,false
2024-11-04T17:28:46.450335300,Bombaster,false
2024-11-04T17:28:46.559042800,Bombaster,false
2024-11-04T17:28:46.666543500,Bombaster,false
2024-11-04T17:28:46.774335,Bombaster,false
2024-11-04T17:28:46.882568100,Bombaster,false
2024-11-04T17:28:46.992195800,Bombaster,true
2024-11-04T17:28:47.101595700,Bombaster,true
2024-11-04T17:28:47.209357300,Bombaster,true
2024-11-04T17:28:47.322013700,Bombaster,true
2024-11-04T17:28:47.428908900,Bombaster,true
2024-11-04T17:28:47.538022,Bombaster,true
2024-11-04T17:28:47.646846400,Bombaster,true
2024-11-04T17:28:47.755848400,Bombaster,true
2024-11-04T17:28:47.865302800,Bombaster,true
2024-11-04T17:28:47.975459200,Bombaster,true
2024-11-04T17:28:48.108757800,Bombaster,true
2024-11-04T17:28:48.224301600,Bombaster,true
2024-11-04T17:28:48.332328300,Bombaster,true
2024-11-04T17:28:48.441204600,Bombaster,true
2024-11-04T17:28:48.559429300,Bombaster,true
2024-11-04T17:28:48.677113500,Bombaster,true
2024-11-04T17:28:48.785308500,Bombaster,true
2024-11-04T17:28:48.895370100,Bombaster,true
2024-11-04T17:28:49.007037900,Bombaster,true
2024-11-04T17:28:49.112579700,Bombaster,true
2024-11-04T17:28:49.223807300,Bombaster,true
2024-11-04T17:28:49.363295100,Bombaster,true
2024-11-04T17:28:49.472313800,Bombaster,true
2024-11-04T17:28:49.580781,Bombaster,true
2024-11-04T17:28:49.691221400,Bombaster,true
2024-11-04T17:28:49.798184300,Bombaster,true
2024-11-04T17:28:49.906036300,Bombaster,true
2024-11-04T17:28:50.014424400,Bombaster,false
2024-11-04T17:28:50.123395300,Bombaster,false
2024-11-04T17:28:50.231302,Bombaster,false
2024-11-04T17:28:50.355612700,Bombaster,false
2024-11-04T17:28:50.465293800,Bombaster,false
2024-11-04T17:28:50.575537200,Bombaster,false
2024-11-04T17:28:50.682823600,Bombaster,false
2024-11-04T17:28:50.789678100,Bombaster,false
2024-11-04T17:28:50.900650700,Bombaster,false
2024-11-04T17:28:51.007983100,Bombaster,false
2024-11-04T17:28:51.116116600,Bombaster,false
2024-11-04T17:28:51.226711,Bombaster,false
2024-11-04T17:28:51.335521100,Bombaster,false
2024-11-04T17:28:51.443410,Bombaster,false
2024-11-04T17:28:51.553322400,Bombaster,false
2024-11-04T17:28:51.661473300,Bombaster,false
2024-11-04T17:28:51.772183900,Bombaster,false
2024-11-04T17:28:51.881758300,Bombaster,false
2024-11-04T17:28:51.990459800,Bombaster,false
2024-11-04T17:28:52.099605400,Bombaster,false
2024-11-04T17:28:52.208255400,Bombaster,false
2024-11-04T17:28:52.318865600,Bombaster,false
2024-11-04T17:28:52.428754400,Bombaster,false
2024-11-04T17:28:52.536507200,Bombaster,false
2024-11-04T17:28:52.647336100,Bombaster,false
2024-11-04T17:28:52.758577700,Bombaster,false
2024-11-04T17:28:52.864904900,Bombaster,false
2024-11-04T17:28:52.976624400,Bombaster,false
2024-11-04T17:28:53.088759700,Bombaster,false
2024-11-04T17:28:53.191025700,Bombaster,false
2024-11-04T17:28:53.300327600,Bombaster,false
2024-11-04T17:28:53.409668200,Bombaster,false
2024-11-04T17:28:53.518038200,Bombaster,false
2024-11-04T17:28:53.627790300,Bombaster,false
2024-11-04T17:28:53.736154200,Bombaster,false
2024-11-04T17:28:53.848342800,Bombaster,false
2024-11-04T17:28:53.956132200,Bombaster,false
2024-11-04T17:28:54.064688700,Bombaster,false
2024-11-04T17:28:54.174669300,Bombaster,false
2024-11-04T17:28:54.282790,Bombaster,false
2024-11-04T17:28:54.393534300,Bombaster,false
2024-11-04T17:28:54.501554200,Bombaster,false
2024-11-04T17:28:54.611669500,Bombaster,false
2024-11-04T17:28:54.721133900,Bombaster,false
2024-11-04T17:28:54.829857500,Bombaster,false
2024-11-04T17:28:54.938884200,Bombaster,false
2024-11-04T17:28:55.047961400,Bombaster,true
2024-11-04T17:28:55.156515100,Bombaster,true
2024-11-04T17:28:55.267256400,Bombaster,true
2024-11-04T17:28:55.395695200,Bombaster,true
2024-11-04T17:28:55.499579500,Bombaster,true
2024-11-04T17:28:55.609512400,Bombaster,true
2024-11-04T17:28:55.719958100,Bombaster,true
2024-11-04T17:28:55.828860,Bombaster,true
2024-11-04T17:28:55.939316900,Bombaster,true
