Timestamp, Device Name, Is Powered
2024-12-04T13:40:04.612195700,RoofZone_BuzzerNode_relay_buzzer,false
2024-12-04T13:40:05.114543100,RoofZone_BuzzerNode_relay_buzzer,false
2024-12-04T13:40:05.631777300,RoofZone_BuzzerNode_relay_buzzer,false
2024-12-04T13:40:06.140768500,RoofZone_BuzzerNode_relay_buzzer,true
2024-12-04T13:40:06.655294900,RoofZone_BuzzerNode_relay_buzzer,true
2024-12-04T13:40:07.166637900,RoofZone_BuzzerNode_relay_buzzer,true
2024-12-04T13:40:07.678799400,RoofZone_BuzzerNode_relay_buzzer,true
2024-12-04T13:40:08.194167600,RoofZone_BuzzerNode_relay_buzzer,true
2024-12-04T13:40:08.708381300,RoofZone_BuzzerNode_relay_buzzer,false
2024-12-04T13:40:09.208892100,RoofZone_BuzzerNode_relay_buzzer,false
2024-12-04T13:40:09.721445300,RoofZone_BuzzerNode_relay_buzzer,false
2024-12-04T13:40:10.236155700,RoofZone_BuzzerNode_relay_buzzer,false
2024-12-04T13:40:10.747986500,RoofZone_BuzzerNode_relay_buzzer,false
2024-12-04T13:40:11.260041100,RoofZone_BuzzerNode_relay_buzzer,true
2024-12-04T13:40:11.774608800,RoofZone_BuzzerNode_relay_buzzer,false
2024-12-04T13:40:12.284452700,RoofZone_BuzzerNode_relay_buzzer,false
2024-12-04T13:40:12.787424600,RoofZone_BuzzerNode_relay_buzzer,false
2024-12-04T13:40:13.299942100,RoofZone_BuzzerNode_relay_buzzer,false
2024-12-04T13:40:13.804146400,RoofZone_BuzzerNode_relay_buzzer,true
