Timestamp,Object Name,Connected Device 0,Switch 0 Status,Connected Device 1,Switch 1 Status,Connected Device 2,Switch 2 Status,Connected Device 3,Switch 3 Status
2024-11-20T01:47:12.328883600,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:13.345697200,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:14.360799600,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:15.366481900,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:16.382511400,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:17.388529500,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:18.391497400,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:19.392495600,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:20.403842600,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:21.418138900,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:22.421154300,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:23.436746600,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:24.440459100,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:25.452608100,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:26.472424,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:27.485582300,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:28.499317900,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:29.513973700,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:30.526056800,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:31.528514500,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:32.531556900,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:33.542676300,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:34.555025,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:35.567256500,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:36.582465100,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:37.594871800,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:38.608463200,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:39.610235700,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:40.621809900,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:41.637287500,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:42.651959400,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:43.657771900,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:44.672930900,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:45.679767500,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:46.683700600,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:47.688295300,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:48.694840600,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:49.695331500,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:50.706655800,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:51.711316700,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:52.722029500,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:53.736735800,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:54.738279300,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:55.741948100,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:56.754174300,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:57.755802200,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:58.769824300,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:47:59.770571500,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:00.780113300,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:01.795686400,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:02.806352800,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:03.821500600,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:04.834925100,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:05.847207200,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:06.851464400,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:07.854967800,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:08.870328900,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:09.875863800,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:10.889146800,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:11.900565500,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:12.907435,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:13.922362,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:14.935649700,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:15.945211200,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:16.960302900,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
2024-11-20T01:48:17.974886900,Zone1_ActuatorNode_actuator,Zone1_PulleyLift,false,Disconnected,false,Disconnected,false,Disconnected,false
